"sales_price","sales_price_log","estimate_range","auction_location","surface","artist_seal","inscribed","signed","dated","titled","stamped","auction_year","auction_month","auction_weekday","canvas","oil","acrylic","board","paper","lacquer","masonite","panel","ink","wood"
10164800,16.1344413294944,679900.347037328,"0",10788,"0","0","1","1","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
3084800,14.9419973833984,384000,"0",2730,"0","1","1","0","0","0","2017","9","Saturday","0","1","0","1","0","0","0","0","0","0"
1395200,14.1485483321369,128000,"0",5746.75,"0","0","1","1","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
1088000,13.899851706398,256000,"0",1764.84,"0","0","1","1","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
657920,13.3968386223688,256000,"0",985.32,"0","0","1","1","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
550400,13.2184005656013,204800,"0",6080.25,"0","0","1","1","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
934400,13.7476598910561,384000,"0",12000,"0","0","1","0","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
596480,13.2988009910393,64000,"0",2542.5,"0","0","1","1","0","0","2017","9","Saturday","0","1","0","1","0","0","0","0","0","0"
256000,12.4529327234617,76800,"0",4800,"0","0","1","0","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
688640,13.4424739170754,166400,"0",41756,"0","0","1","1","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
256000,12.4529327234617,153600,"0",11400,"0","0","1","1","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
112000,11.6262541502772,33280,"0",12610,"0","0","1","0","1","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
704000,13.4645336351402,128000,"0",14136,"0","0","0","0","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
1548800,14.2529909955044,256000,"0",7854,"0","0","1","1","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
442880,13.0010541319714,76800,"0",44652,"0","0","1","1","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
320000,12.6760762747759,128000,"0",60000,"0","0","1","1","0","0","2017","9","Saturday","1","0","1","0","0","0","0","0","0","0"
565760,13.2459252389914,76800,"0",36000,"0","0","1","0","1","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
256000,12.4529327234617,25600,"0",16800,"0","0","1","0","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
128000,11.7597855429018,25600,"0",25040.25,"0","0","1","1","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
458240,13.0351483433144,25600,"0",4872,"0","0","1","0","1","0","2017","9","Saturday","1","1","1","0","0","0","0","0","0","0"
412160,12.9291669024581,128000,"0",23010,"0","0","1","1","0","0","2017","9","Saturday","1","0","1","0","0","0","0","0","0","0"
192000,12.1652506510099,166400,"0",34500,"0","0","1","1","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
596480,13.2988009910393,128000,"0",22500,"0","0","1","1","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
1011200,13.8266483023747,256000,"0",70950,"0","0","1","1","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
780800,13.568074314081,256000,"0",21060,"0","0","1","0","1","0","2017","9","Saturday","1","0","1","0","0","0","0","0","0","0"
3828800,15.1580619961362,896000,"0",11781,"0","0","1","1","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
1164800,13.9680599564246,256000,"0",21076.2,"0","0","1","0","1","0","2017","9","Saturday","1","0","1","0","0","0","0","0","0","0"
550400,13.2184005656013,128000,"0",21060,"0","0","1","1","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
208000,12.2452933586835,38400,"0",15714,"0","0","1","0","1","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
857600,13.6618930692987,166400,"0",75000,"0","0","1","1","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
1932800,14.4744802867226,640000,"0",10050,"0","0","1","1","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
2777600,14.8370978034482,768000,"0",40000,"0","0","1","1","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
934400,13.7476598910561,128000,"0",36349,"0","0","1","0","1","0","2017","9","Saturday","0","1","1","0","0","0","0","0","0","0"
1548800,14.2529909955044,256000,"0",6643,"0","0","1","0","1","0","2017","9","Saturday","1","0","1","0","0","0","0","0","0","0"
6276800,15.6523708544374,2048000,"0",12000,"0","0","1","1","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
5412800,15.5042770770086,1664000,"0",9795.06,"0","0","1","1","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
1625600,14.3013875363663,256000,"0",50110.2,"0","0","1","0","1","0","2017","9","Saturday","1","0","0","0","0","0","0","0","0","0"
673280,13.4199165696514,128000,"0",11086.82,"0","0","1","0","1","0","2017","9","Saturday","0","1","0","1","0","0","0","0","0","0"
176000,12.0782392740203,76800,"0",41591,"0","0","1","1","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
442880,13.0010541319714,128000,"0",3025,"0","0","1","0","1","0","2017","9","Saturday","1","0","1","0","0","0","0","0","0","0"
550400,13.2184005656013,128000,"0",112000,"0","0","1","1","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
209140,12.2507591631526,102960,"0",35507.25,"0","0","1","0","1","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
321750,12.6815301254584,90090,"0",5265,"0","0","1","1","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
88480,11.3905318167562,38610,"0",21434.5,"0","0","1","0","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
104570,11.5576119825926,25740,"0",21434.5,"0","0","1","0","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
289580,12.5761868763354,128700,"0",7742,"0","0","1","1","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
48260,10.784358339179,6430,"0",4692,"0","0","1","1","0","0","2017","4","Monday","0","0","1","0","1","0","0","0","1","0"
80440,11.2952668438866,12870,"0",16910,"0","0","1","0","0","0","2017","4","Monday","1","0","1","0","1","0","0","0","1","0"
273490,12.5190203371044,25740,"0",1392.32,"0","0","1","1","0","0","2017","4","Monday","0","1","0","1","0","0","0","0","0","0"
35390,10.4741845733395,12870,"0",32810,"0","0","1","0","1","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
109400,11.60276616897,25740,"0",27066.25,"0","0","1","0","1","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
104570,11.5576119825926,25740,"0",15400,"0","0","1","0","1","0","2017","4","Monday","1","0","1","0","0","0","0","0","0","0"
56310,10.9386274182487,25740,"0",31369,"0","0","0","0","0","1","2017","4","Monday","0","0","1","0","1","0","0","0","0","0"
45050,10.7155282630365,12870,"0",6935.15,"0","0","1","1","0","0","2017","4","Monday","1","0","1","0","1","0","0","0","0","0"
193050,12.1707045016924,154440,"0",40000,"0","0","1","1","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
8850,9.08817273800197,1287,"0",345.92,"0","0","1","0","0","0","2017","4","Monday","0","1","0","0","1","0","0","0","0","0"
11260,9.32901190169368,5140,"0",2888,"0","0","1","0","1","0","2017","4","Monday","1","0","1","0","0","0","0","0","0","0"
11260,9.32901190169368,2579,"0",1252,"0","0","1","0","0","0","2017","4","Monday","1","0","1","0","0","0","0","0","0","0"
12870,9.46265430059017,12870,"0",8000,"0","0","1","1","0","0","2017","4","Monday","1","0","1","0","0","0","0","0","0","0"
3217,8.07620452723903,2576,"0",2500,"0","0","1","1","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
4826,8.48177324618498,3859,"0",3500,"0","0","1","1","0","0","2017","4","Monday","1","1","0","1","0","0","0","0","0","0"
10460,9.25531373761891,3859,"0",3808,"0","0","1","0","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
4826,8.48177324618498,2579,"0",9396,"0","0","1","0","1","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
112610,11.6316858006911,64350,"0",1432.6,"0","0","1","1","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
257400,12.4583865741442,38610,"0",3455.6,"0","0","1","1","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
209140,12.2507591631526,64350,"0",3040,"0","0","1","1","0","0","2017","4","Monday","0","1","0","1","0","0","0","0","0","0"
476190,13.0735722132344,90090,"0",10534.2,"0","0","1","0","0","0","2017","4","Monday","1","0","0","0","0","0","0","0","0","0"
414410,12.9346111009104,128700,"0",12677.9,"0","0","1","1","0","0","2017","4","Monday","1","0","0","0","0","0","0","0","0","0"
51480,10.8489486617101,21880,"0",2419.82,"0","0","0","0","0","0","2017","4","Monday","1","0","0","0","0","0","0","0","0","0"
80440,11.2952668438866,25740,"0",12639.1,"0","0","1","1","0","0","2017","4","Monday","1","0","1","0","0","0","0","0","0","0"
72390,11.1898234472872,12870,"0",21881.25,"0","0","1","1","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
16090,9.68595323998643,12870,"0",14031.1,"0","0","1","0","0","0","2017","4","Monday","1","0","1","0","0","0","0","0","0","0"
4826,8.48177324618498,2579,"0",1252,"0","0","1","1","0","0","2017","4","Monday","1","0","1","0","0","0","0","0","0","0"
24130,10.0912111586191,12870,"0",3030,"0","0","1","1","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
38610,10.5612665892583,7730,"0",588,"0","0","1","1","0","0","2017","4","Monday","1","0","1","0","0","0","0","0","0","0"
120660,11.7007319519948,51480,"0",22500,"0","0","1","1","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
152830,11.9370814715219,38610,"0",28371.5,"0","0","1","1","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
56310,10.9386274182487,12870,"0",29850,"0","0","1","1","0","0","2017","4","Monday","1","0","1","0","0","0","0","0","0","0"
51480,10.8489486617101,25740,"0",46968.75,"0","0","1","1","0","0","2017","4","Monday","1","0","1","0","0","0","0","0","0","0"
96530,11.4776091198427,38610,"0",23400,"0","0","1","1","0","0","2017","4","Monday","1","1","0","1","0","0","0","0","0","0"
15280,9.63430006272051,2580,"0",160,"0","0","1","1","0","0","2017","4","Monday","1","1","0","1","0","0","0","0","0","0"
32180,10.3791004205464,12870,"0",28800,"0","0","1","1","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
61130,11.0207580230228,11590,"0",19800,"0","0","1","1","0","0","2017","4","Monday","1","0","1","0","0","0","0","0","0","0"
4826,8.48177324618498,2579,"0",1750,"0","0","0","0","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
9650,9.17471319433303,2570,"0",48000,"0","0","1","1","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
10460,9.25531373761891,2579,"0",3078,"0","0","1","1","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
25740,10.1558014811501,6440,"0",1695,"0","0","0","0","0","0","2017","4","Monday","0","1","0","1","0","0","0","0","0","0"
537970,13.1955580755074,128700,"0",30000,"0","0","1","1","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
144790,11.8830396957755,64350,"0",17850,"0","0","1","1","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
96530,11.4776091198427,25740,"0",7056,"0","0","1","1","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
120660,11.7007319519948,25740,"0",18000,"0","0","1","1","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
88480,11.3905318167562,38610,"0",21904,"0","0","1","1","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
72390,11.1898234472872,19300,"0",17287.4,"0","0","1","1","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
305660,12.6302286520818,51480,"0",1248,"0","0","1","1","0","0","2017","4","Monday","0","1","0","0","0","0","0","1","0","0"
35390,10.4741845733395,12870,"0",4575.69,"0","0","1","1","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
12870,9.46265430059017,5140,"0",32400,"0","0","0","0","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
9650,9.17471319433303,2570,"0",3471.5,"0","0","1","1","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
64350,11.0720922130243,12870,"0",27000,"0","0","1","1","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
383530,12.8571731235878,128700,"0",4284,"0","0","1","1","0","0","2017","4","Monday","1","0","0","0","0","0","0","0","0","0"
257400,12.4583865741442,38610,"0",515.1,"0","0","0","0","0","0","2017","4","Monday","0","0","0","0","0","0","0","0","0","0"
138350,11.8375419852151,6440,"0",20914.25,"0","0","1","1","0","0","2017","4","Monday","1","0","0","0","0","0","0","0","0","0"
119050,11.687298851915,6440,"0",20601.72,"0","0","1","1","0","0","2017","4","Monday","1","0","0","0","0","0","0","0","0","0"
27350,10.2164718078501,12870,"0",3115.26,"0","0","0","0","0","0","2017","4","Monday","0","1","0","0","1","0","0","0","0","0"
5630,8.63586472113374,2580,"0",625,"0","0","0","0","0","0","2017","4","Monday","1","0","1","0","0","0","0","0","0","0"
8040,8.99218436217301,5150,"0",735.75,"0","0","0","0","0","0","2017","4","Monday","0","1","0","0","1","0","0","0","0","0"
88480,11.3905318167562,25740,"0",7587.75,"0","0","1","1","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
19310,9.86837837542256,10300,"0",6793.6,"0","0","1","0","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
22520,10.0221590822536,6440,"0",5365.8,"0","0","1","1","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
20910,9.94798279242268,10300,"0",6992.26,"0","0","0","0","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
56310,10.9386274182487,25740,"0",35046,"0","0","1","0","0","0","2017","4","Monday","1","1","0","0","1","0","0","0","0","0"
2413,7.78862606562503,2579,"0",16900,"0","0","1","1","0","0","2017","4","Monday","1","0","1","0","0","0","0","0","0","0"
5150,8.54675199365778,2570,"0",10224,"0","0","1","1","0","0","2017","4","Monday","0","1","0","1","1","0","0","0","0","0"
1016730,13.8321021530572,128700,"0",4414.08,"0","0","1","1","0","0","2017","4","Monday","1","0","1","0","0","0","0","0","0","0"
661520,13.402295496396,128700,"0",2411.5,"0","0","1","1","0","0","2017","4","Monday","1","0","1","0","0","0","0","0","0","0"
225230,12.3248773812954,51480,"0",600.6,"0","0","1","1","0","0","2017","4","Monday","1","0","1","0","0","0","0","0","0","0"
398970,12.8966415050753,102960,"0",1729,"0","0","1","1","0","0","2017","4","Monday","1","0","1","0","0","0","0","0","0","0"
630630,13.3544745987008,128700,"0",10619.7,"0","0","1","1","0","0","2017","4","Monday","1","0","1","0","0","0","0","0","0","0"
38610,10.5612665892583,12870,"0",5520,"0","0","1","1","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
67570,11.1209193765462,25740,"0",12495.5,"0","0","1","1","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
10460,9.25531373761891,2570,"0",8305.8,"0","0","1","1","0","0","2017","4","Monday","1","1","0","0","1","0","0","0","0","0"
12870,9.46265430059017,2579,"0",2530,"0","0","1","1","0","0","2017","4","Monday","1","0","1","0","0","0","0","0","0","0"
5150,8.54675199365778,1290,"0",6685.25,"0","0","1","1","0","0","2017","4","Monday","0","0","1","0","0","0","0","0","0","0"
19310,9.86837837542256,1287,"0",352.92,"0","0","1","1","0","0","2017","4","Monday","1","1","0","1","0","0","0","0","0","0"
804,6.68959926917897,1287,"0",4872.04,"0","0","1","0","0","0","2017","4","Monday","0","0","1","1","0","0","0","0","0","0"
3861,8.25868149626424,1287,"0",7890.75,"0","0","1","0","0","0","2017","4","Monday","1","0","1","1","0","0","0","0","0","0"
1367,7.22037383672395,1287,"0",2775.5,"0","0","1","1","0","0","2017","4","Monday","0","0","0","1","0","0","0","0","0","0"
56310,10.9386274182487,10300,"0",792,"0","0","0","0","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
51480,10.8489486617101,12870,"0",638.4,"0","0","1","0","1","0","2017","4","Monday","0","1","0","1","0","0","0","0","0","0"
72390,11.1898234472872,12870,"0",3763,"0","0","0","0","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
144790,11.8830396957755,12870,"0",6426,"0","0","1","0","1","0","2017","4","Monday","0","1","0","1","0","0","0","0","0","0"
61130,11.0207580230228,5150,"0",506.34,"0","0","1","0","1","0","2017","4","Monday","0","1","0","1","0","0","0","0","0","0"
72390,11.1898234472872,12870,"0",792,"0","0","1","0","1","0","2017","4","Monday","0","1","0","1","0","0","0","0","0","0"
305660,12.6302286520818,64350,"0",8283.6,"0","0","1","0","1","0","2017","4","Monday","0","1","0","1","0","0","0","0","0","0"
96530,11.4776091198427,25740,"0",4135.95,"0","0","1","0","1","0","2017","4","Monday","0","1","0","1","0","0","0","0","0","0"
64350,11.0720922130243,12870,"0",726.4,"0","0","0","0","0","0","2017","4","Monday","0","1","0","1","0","0","0","0","0","0"
112610,11.6316858006911,25740,"0",5551,"0","0","1","0","1","0","2017","4","Monday","0","1","0","1","0","0","0","0","0","0"
152830,11.9370814715219,25740,"0",5505.5,"0","0","1","0","1","0","2017","4","Monday","0","1","0","1","0","0","0","0","0","0"
128700,11.7652393935842,25740,"0",792,"0","0","1","0","1","0","2017","4","Monday","0","1","0","1","0","0","0","0","0","0"
51480,10.8489486617101,12870,"0",346.5,"0","0","1","0","0","0","2017","4","Monday","1","1","0","1","0","0","0","0","0","0"
120660,11.7007319519948,25740,"0",5544.9,"0","0","1","0","1","0","2017","4","Monday","0","1","0","1","0","0","0","0","0","0"
61130,11.0207580230228,25740,"0",959.7,"0","0","1","0","1","0","2017","4","Monday","0","1","0","1","0","0","0","0","0","0"
48260,10.784358339179,12870,"0",926.16,"0","0","1","0","1","0","2017","4","Monday","0","1","0","1","0","0","0","0","0","0"
56310,10.9386274182487,25740,"0",1035,"0","0","1","0","1","0","2017","4","Monday","0","1","0","1","0","0","0","0","0","0"
104570,11.5576119825926,25740,"0",5490,"0","0","1","0","1","0","2017","4","Monday","0","1","0","1","0","0","0","0","0","0"
61130,11.0207580230228,12870,"0",1120,"0","0","0","0","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
14480,9.58052366593971,1287,"0",606.56,"0","0","1","0","0","0","2017","4","Monday","1","1","0","0","0","0","0","0","0","0"
7720,8.95156964301882,2570,"0",1969.5,"0","0","0","0","0","1","2017","4","Monday","0","0","1","0","1","0","0","0","0","0"
2734,7.91352101728389,643,"0",84,"0","0","0","0","0","1","2017","4","Monday","0","0","1","0","1","0","0","0","0","0"
